split,scenario_id,shape,orientation_index,target_score,heuristic_score,visible_defect_estimate,normal_x,normal_y,normal_z,abs_normal_x,abs_normal_y,abs_normal_z,defect_count,severity_mean,severity_max,front_defect_ratio,legacy_visible_ratio,centrality_mean,centrality_max,severity_centrality_mean,ray_exit_min_norm,ray_exit_mean_norm,ray_exit_std_norm,depth_mean_norm,depth_std_norm,shape_xy_aspect,shape_z_fraction,shape_volume_norm,shape_area_norm,aligned_face_area_share,visibility_proxy
validation,cushion_cut_000,Cushion Cut,10,72.54228444900033,76.31145110022574,1,0.39965262694272674,0.0,0.9166666666666666,0.39965262694272674,0.0,0.9166666666666666,3.0,0.9623178040005632,1.355266826822822,0.3333333333333333,0.3333333333333333,0.6102969625627682,0.7878572929480145,0.6079527944232311,0.2764762331645005,0.38839892773696255,0.1373103840597343,0.02700005649449669,0.1311451100225732,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.04113260810756,0.28716753234735765
validation,cushion_cut_000,Cushion Cut,11,75.22360548366856,51.81841527415841,2,-0.4877236689784852,0.44679483291345823,0.75,0.4877236689784852,0.44679483291345823,0.75,3.0,0.9623178040005632,1.355266826822822,0.6666666666666666,0.6666666666666666,0.6268729679595415,0.7891212550746728,0.6123217006177614,0.2963591557415774,0.44844931801190624,0.18647660706972,0.13244388968703893,0.18184152741584123,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.03639137643203091,0.2639707971371767
validation,cushion_cut_000,Cushion Cut,12,72.81512222668756,25.952926180433778,3,0.07101004660517415,-0.8091228556303136,0.5833333333333333,0.07101004660517415,0.8091228556303136,0.5833333333333333,3.0,0.9623178040005632,1.355266826822822,1.0,1.0,0.6893356540712775,0.9166643612319301,0.709513995981828,0.39397042809873034,0.5086202019074944,0.14855672283479573,0.28792864166488114,0.09529261804337769,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.12353720188782058,0.2786715204933003
validation,cushion_cut_000,Cushion Cut,13,91.08637348817051,101.45717010949313,0,0.5531070311479396,0.7214301774833107,0.4166666666666667,0.5531070311479396,0.7214301774833107,0.4166666666666667,3.0,0.9623178040005632,1.355266826822822,0.0,0.0,0.692200743836036,0.9188959852556375,0.6644518099702079,0.608247712961901,0.8297357286146673,0.2672550365489666,-0.2881416665909004,0.14571701094931333,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.040558051582387664,0.11402459586282343
validation,cushion_cut_000,Cushion Cut,14,78.42881702270836,27.823008489374747,3,-0.9534447323531293,-0.16865094825725016,0.25,0.9534447323531293,0.16865094825725016,0.25,3.0,0.9623178040005632,1.355266826822822,1.0,1.0,0.7711151171698173,0.8450271220647709,0.7209045053562817,0.29078795807192687,0.6696954740498521,0.2725963708831777,0.35437934366668983,0.28230084893747454,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.08253148225154919,0.217615272010265
validation,cushion_cut_000,Cushion Cut,15,93.99601011266657,52.30621230802739,2,0.8408204848949198,-0.5348611667868848,0.08333333333333338,0.8408204848949198,0.5348611667868848,0.08333333333333338,3.0,0.9623178040005632,1.355266826822822,0.6666666666666666,0.6666666666666666,0.6232644799428005,0.7773196871067861,0.610303987440653,0.8969362896662232,1.0269841508560418,0.09436611657253535,-0.08118988163701285,0.2306212308027392,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.019450959255375964,0.07889905755032744
validation,cushion_cut_000,Cushion Cut,16,97.61043638695408,100.74024415427084,0,-0.2587013306702997,0.9623560552440931,-0.08333333333333326,0.2587013306702997,0.9623560552440931,0.08333333333333326,3.0,0.9623178040005632,1.355266826822822,0.0,0.0,0.6126132052885667,0.8309809672824576,0.6169026073931115,0.9886704625886971,1.154772131816533,0.1438016596961435,-0.19953109235308217,0.07402441542708377,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.012520901134765564,0.039753564139626656
validation,cushion_cut_000,Cushion Cut,17,84.22257292356893,26.21342039984087,3,-0.44627130771622237,-0.8592682467712006,-0.25000000000000006,0.44627130771622237,0.8592682467712006,0.25000000000000006,3.0,0.9623178040005632,1.355266826822822,1.0,1.0,0.703535907631923,0.9632282649949674,0.6767569804708607,0.4776277326786631,0.6381945297704493,0.11851942204359799,0.3206193180784438,0.1213420399840871,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.014457981060531496,0.1766137685659868
validation,cushion_cut_000,Cushion Cut,18,96.47210234783809,102.66915979564985,0,0.8538988003955192,0.3118424723670305,-0.41666666666666674,0.8538988003955192,0.3118424723670305,0.41666666666666674,3.0,0.9623178040005632,1.355266826822822,0.0,0.0,0.8184680484303977,0.9068932628739956,0.7687932057119934,1.0241695779248992,1.26434877212953,0.2898915014727935,-0.39037242210410145,0.26691597956498464,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.11311300321793352,0.053251622334558414
validation,cushion_cut_000,Cushion Cut,19,90.18832402219319,52.003514747625786,2,-0.7507838366011045,0.3099126536957607,-0.5833333333333333,0.7507838366011045,0.3099126536957607,0.5833333333333333,3.0,0.9623178040005632,1.355266826822822,0.6666666666666666,0.6666666666666666,0.6162366038300373,0.7782778718803892,0.610346645921352,0.36900653771234615,0.7242298564140778,0.27003430351603547,0.03988527587366154,0.20035147476257853,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.07248795710633746,0.11913284459944538
validation,cushion_cut_000,Cushion Cut,20,87.28858494538542,76.27235840778135,1,0.28034777427187146,-0.599086909772537,-0.75,0.28034777427187146,0.599086909772537,0.75,3.0,0.9623178040005632,1.355266826822822,0.3333333333333333,0.3333333333333333,0.6035653383958545,0.8052427089387939,0.5922743242373398,0.545216540654938,0.6487429052707349,0.0733061662277629,-0.03243899769606879,0.12723584077813585,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.13641526731525017,0.14623234547409986
validation,cushion_cut_000,Cushion Cut,21,89.19005618351176,101.42290478232087,0,0.11960958262696432,0.38133419721554673,-0.9166666666666667,0.11960958262696432,0.38133419721554673,0.9166666666666667,3.0,0.9623178040005632,1.355266826822822,0.0,0.0,0.6895944034523418,0.8452437938990338,0.6953147908249728,0.5290184932879578,0.7176978370041116,0.1346667125907255,-0.2774089155206432,0.14229047823208676,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.1592503874578926,0.13191520697620102
train,cushion_cut_001,Cushion Cut,0,89.2403254943664,100.97865999552836,0,-0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.5779756453366102,0.8850890506059975,0.647375523705985,0.5792538965354161,0.703785638696992,0.09390205433301767,-0.19819902696155176,0.09786599955283536,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.28900878809333636,0.13598946371808687
train,cushion_cut_001,Cushion Cut,1,65.14456677836834,51.11006107474421,2,0.0,0.07376941568263849,-0.9972753247272501,0.0,0.07376941568263849,0.9972753247272501,3.0,1.046339368839947,1.4153374343220393,1.0,0.6666666666666666,0.5750431202556069,0.8750758558588142,0.6426998828324009,0.08442534311773499,0.26876956334651075,0.14269636465799368,0.20732458010147525,0.11100610747442109,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.31159562003099045,0.36487650969534197
train,cushion_cut_001,Cushion Cut,2,65.03063802244304,50.85996137204788,2,-0.0,-0.07376941568263862,-0.9972753247272501,0.0,0.07376941568263862,0.9972753247272501,3.0,1.046339368839947,1.4153374343220393,1.0,0.6666666666666666,0.5732503165557263,0.8922973106614895,0.6446539501750936,0.0948146995483046,0.27118117815798753,0.1381109060412918,0.1879934178459378,0.08599613720478802,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.31159561986050494,0.3646848559561204
train,cushion_cut_001,Cushion Cut,3,83.56279576893179,51.979777321660166,2,0.0,-0.9064173311885496,-0.42238326401625725,0.0,0.9064173311885496,0.42238326401625725,3.0,1.046339368839947,1.4153374343220393,0.6666666666666666,0.6666666666666666,0.4929592966363785,0.8136412545109499,0.5634038440356147,0.42071611393867514,0.5399003100408345,0.11007645090423769,-0.03504668389861735,0.1979777321660166,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.12353720188782057,0.18164936742993665
train,cushion_cut_001,Cushion Cut,4,81.70915905477784,27.54628674545914,3,0.0,0.9064173311885495,-0.42238326401625736,0.0,0.9064173311885495,0.42238326401625736,3.0,1.046339368839947,1.4153374343220393,1.0,1.0,0.5213565574056338,0.7509492643366743,0.5693813081850576,0.07864360200520117,0.45828557331977055,0.2699254811628763,0.20247858776435013,0.25462867454591387,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.12353720188782058,0.20464930941691536
train,cushion_cut_001,Cushion Cut,5,94.30887372427404,102.27954653796556,0,0.946892207157851,-1.7455831329380746e-17,-0.32155115926355055,0.946892207157851,1.7455831329380746e-17,0.32155115926355055,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.6125917353506115,0.7625323931747963,0.7064140354030964,0.5222338181848417,0.8789720308867132,0.31468698692565333,-0.35182417064881094,0.22795465379655622,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.09890042959270402,0.0804139010286501
train,cushion_cut_001,Cushion Cut,6,62.41811051568465,27.311806127753986,3,-0.9468921690285005,-1.7455837424753142e-17,-0.32155127154545926,0.9468921690285005,1.7455837424753142e-17,0.32155127154545926,3.0,1.046339368839947,1.4153374343220393,1.0,1.0,0.7442659769173091,0.8919342557912632,0.8310491069410402,0.08569127616375902,0.3793351780821539,0.2497886249519034,0.4792864299382306,0.23118061277539853,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.09890043574997605,0.3903311872832554
train,cushion_cut_001,Cushion Cut,7,73.14310107066245,27.257057247632133,3,0.0,0.6906732539370043,-0.7231669629456745,0.0,0.6906732539370043,0.7231669629456745,3.0,1.046339368839947,1.4153374343220393,1.0,1.0,0.5443810875710807,0.778537954786046,0.5943637346876978,0.07045021484813474,0.34088220748081216,0.20434942905716483,0.23382592191604204,0.2257057247632133,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.14006104797172386,0.28679540825349453
train,cushion_cut_001,Cushion Cut,8,96.74847052660304,102.40160665537758,0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.7088955230316546,0.9297243436357748,0.8120031139385343,0.9803929052516771,1.2989710979942473,0.22595998828711197,-0.43886230596460135,0.24016066553775753,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.1316764004104447,0.04993236596194733
train,cushion_cut_001,Cushion Cut,9,90.26659196426814,77.47448504970156,1,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.046339368839947,1.4153374343220393,0.6666666666666666,0.3333333333333333,0.49649057380380474,0.7612091683069108,0.5534916486920677,0.1136753239943433,0.6235888487576263,0.36064731862777855,0.13102423325881793,0.2474485049701562,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.012520901134765564,0.12185282700522991
train,cushion_cut_001,Cushion Cut,10,89.8439581758144,101.34727019901452,0,0.39965262694272674,0.0,0.9166666666666666,0.39965262694272674,0.0,0.9166666666666666,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.6416854236676974,0.9245143283500026,0.7065105998700266,0.6319133416749995,0.771685192888849,0.10676290860309308,-0.3570749148263181,0.13472701990145133,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.04113260810756,0.1296462294350585
train,cushion_cut_001,Cushion Cut,11,89.06597143286625,76.9706312333881,1,-0.4877236689784852,0.44679483291345823,0.75,0.4877236689784852,0.44679483291345823,0.75,3.0,1.046339368839947,1.4153374343220393,0.6666666666666666,0.3333333333333333,0.5631986815040858,0.8227251612980462,0.6351741200560231,0.4084307519530868,0.6728458123899812,0.22954473664229544,0.12393521422673763,0.19706312333881087,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.03639137643203091,0.13548104036124906
train,cushion_cut_001,Cushion Cut,12,95.63290298482936,102.54388942631998,0,0.07101004660517415,-0.8091228556303136,0.5833333333333333,0.07101004660517415,0.8091228556303136,0.5833333333333333,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.5559566566757731,0.7666717452051399,0.5991355610676997,0.899984027733473,1.0706140079991247,0.20199255483010675,-0.2527944336318528,0.25438894263199746,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.12353720188782058,0.06527652212831371
train,cushion_cut_001,Cushion Cut,13,96.72673182568721,100.75861266353137,0,0.5531070311479396,0.7214301774833107,0.4166666666666667,0.5531070311479396,0.7214301774833107,0.4166666666666667,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.5815473199287594,0.8742016626180724,0.6689910436370975,0.5745151967980221,1.0017167777078972,0.3129722259172861,-0.2307959191809422,0.07586126635313623,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.040558051582387664,0.05318452405265998
train,cushion_cut_001,Cushion Cut,14,76.19804137323514,52.028072437610675,2,-0.9534447323531293,-0.16865094825725016,0.25,0.9534447323531293,0.16865094825725016,0.25,3.0,1.046339368839947,1.4153374343220393,1.0,0.6666666666666666,0.6267602977024959,0.7902956405965881,0.7254748595181494,0.20919385212480707,0.5118971297972094,0.2835996509094691,0.3467838359261299,0.20280724376106785,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.08253148225154919,0.2540900923845436
train,cushion_cut_001,Cushion Cut,15,97.5248301878374,103.17019785950752,0,0.8408204848949198,-0.5348611667868848,0.08333333333333338,0.8408204848949198,0.5348611667868848,0.08333333333333338,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.7696512048430145,0.7863378932689198,0.7996267459515457,1.060645632344271,1.486697841015035,0.3256434981964636,-0.4556007767615564,0.31701978595075275,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.019450959255375964,0.03970836088472283
train,cushion_cut_001,Cushion Cut,16,84.13035611461036,52.92883778122125,2,-0.2587013306702997,0.9623560552440931,-0.08333333333333326,0.2587013306702997,0.9623560552440931,0.08333333333333326,3.0,1.046339368839947,1.4153374343220393,0.6666666666666666,0.6666666666666666,0.5621780649775094,0.7555057647562311,0.6010750416808096,0.08653897670314549,0.5479973386183187,0.32876504792409456,0.2561428123745458,0.2928837781221248,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.012520901134765564,0.17714582601399867
train,cushion_cut_001,Cushion Cut,17,83.6099422698023,51.25926280760505,2,-0.44627130771622237,-0.8592682467712006,-0.25000000000000006,0.44627130771622237,0.8592682467712006,0.25000000000000006,3.0,1.046339368839947,1.4153374343220393,0.6666666666666666,0.6666666666666666,0.5263935851013258,0.8287010944004383,0.6104664130041572,0.30736649735753985,0.5117374411239907,0.14457068664747869,0.1328164487337222,0.12592628076050497,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.014457981060531496,0.1864940869738343
train,cushion_cut_001,Cushion Cut,18,90.78992662975391,101.70850975916703,0,0.8538988003955192,0.3118424723670305,-0.41666666666666674,0.8538988003955192,0.3118424723670305,0.41666666666666674,3.0,1.046339368839947,1.4153374343220393,0.0,0.0,0.5834049453742786,0.774986878821553,0.676360384958016,0.2762008103646564,0.653312736389013,0.2969257245426457,-0.2513021478619136,0.17085097591670292,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.11311300321793352,0.12012922661109537
train,cushion_cut_001,Cushion Cut,19,58.75033077743862,27.64032553288979,3,-0.7507838366011045,0.3099126536957607,-0.5833333333333333,0.7507838366011045,0.3099126536957607,0.5833333333333333,3.0,1.046339368839947,1.4153374343220393,1.0,1.0,0.7701354659539388,0.838861049953189,0.8045619763739237,0.064466161109184,0.31616177464547757,0.1830594238772573,0.48571289270030893,0.264032553288979,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.07248795710633746,0.4292391455386921
train,cushion_cut_001,Cushion Cut,20,75.6061002236982,76.7736023931896,1,0.28034777427187146,-0.599086909772537,-0.75,0.28034777427187146,0.599086909772537,0.75,3.0,1.046339368839947,1.4153374343220393,0.3333333333333333,0.3333333333333333,0.5485536730743558,0.8462518764202874,0.6203929201605561,0.22896803298147206,0.3819929578975067,0.13390300287757403,-0.05287970347617454,0.17736023931895986,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.13641526731525017,0.25863116933107694
train,cushion_cut_001,Cushion Cut,21,70.20719934589563,76.58461972164807,1,0.11960958262696432,0.38133419721554673,-0.9166666666666667,0.11960958262696432,0.38133419721554673,0.9166666666666667,3.0,1.046339368839947,1.4153374343220393,0.6666666666666666,0.3333333333333333,0.5581050009713108,0.8234418255494927,0.6210673941597497,0.07876761341840698,0.2874074383595954,0.15939690910972595,0.17915432493982322,0.15846197216480626,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.1592503874578926,0.31584068715515196
test,cushion_cut_002,Cushion Cut,0,84.97700894985937,103.7569000042069,0,-0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.1643637421479038,1.3095536675350297,0.5,0.0,0.31528524304644007,0.342810230116667,0.36311035461855645,0.1407551333610538,0.5315820651045309,0.39082693174347705,-0.03753992990742511,0.37569000042068984,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.28900878809333636,0.17656718030005752
test,cushion_cut_002,Cushion Cut,1,79.967831036653,103.65439753565968,0,0.0,0.07376941568263849,-0.9972753247272501,0.0,0.07376941568263849,0.9972753247272501,2.0,1.1643637421479038,1.3095536675350297,0.5,0.0,0.30786609141594284,0.3491991950388823,0.35246696405048294,0.042880747212891666,0.34556681337530043,0.3026860661624088,0.07419987471490821,0.3654397535659677,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.31159562003099045,0.21993798657760666
test,cushion_cut_002,Cushion Cut,2,81.80237676970587,103.8389298076668,0,-0.0,-0.07376941568263862,-0.9972753247272501,0.0,0.07376941568263862,0.9972753247272501,2.0,1.1643637421479038,1.3095536675350297,0.5,0.0,0.31111775642740414,0.32443870854005585,0.36032016707915093,0.04767777867788015,0.3858313319308815,0.33815355325300134,0.0006754168624228951,0.38389298076668066,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.31159561986050494,0.20330685430582224
test,cushion_cut_002,Cushion Cut,3,96.15085802115297,102.72054135953283,0,0.0,-0.9064173311885496,-0.42238326401625725,0.0,0.9064173311885496,0.42238326401625725,2.0,1.1643637421479038,1.3095536675350297,0.0,0.0,0.29964780314620876,0.44323039518317564,0.3697457832224554,0.16250922838673354,0.8144776638910657,0.6519684355043321,-0.4358475082514528,0.27205413595328326,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.12353720188782057,0.06104969875240116
test,cushion_cut_002,Cushion Cut,4,80.79093569556942,62.953162013186365,1,0.0,0.9064173311885495,-0.42238326401625736,0.0,0.9064173311885495,0.42238326401625736,2.0,1.1643637421479038,1.3095536675350297,1.0,0.5,0.25818077297763703,0.3011036710188335,0.2943843586108793,0.04202517903589663,0.2222060168707999,0.18018083783490327,0.46755998450193226,0.045316201318636784,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.12353720188782058,0.22266853894751623
test,cushion_cut_002,Cushion Cut,5,88.63210537937962,104.73339985482907,0,0.946892207157851,-1.7455831329380746e-17,-0.32155115926355055,0.946892207157851,1.7455831329380746e-17,0.32155115926355055,2.0,1.1643637421479038,1.3095536675350297,0.5,0.0,0.2599275781275921,0.3014151707316447,0.29662666708141094,0.21724433288264813,0.31504448101342675,0.09780014813077863,-0.04195696997179457,0.473339985482908,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.09890042959270402,0.1514962184333467
test,cushion_cut_002,Cushion Cut,6,66.17193592991636,69.64947114059186,1,-0.9468921690285005,-1.7455837424753142e-17,-0.32155127154545926,0.9468921690285005,1.7455837424753142e-17,0.32155127154545926,2.0,1.1643637421479038,1.3095536675350297,0.5,0.5,0.4885500107711989,0.599529641671826,0.5527367944379991,0.04791634986455951,0.7541062325056038,0.7061898826410442,0.06609898797206681,0.7149471140591852,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.09890043574997605,0.3176280320972552
test,cushion_cut_002,Cushion Cut,7,78.38620474260705,64.35301538805689,1,0.0,0.6906732539370043,-0.7231669629456745,0.0,0.6906732539370043,0.7231669629456745,2.0,1.1643637421479038,1.3095536675350297,1.0,0.5,0.2643105378187734,0.36060073088230893,0.2937732409573854,0.03697683199999349,0.2411105472860519,0.20413371528605842,0.37133754343900666,0.18530153880568928,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.14006104797172386,0.23671888765466884
test,cushion_cut_002,Cushion Cut,8,89.31482953162944,68.77466924060194,1,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.1643637421479038,1.3095536675350297,0.5,0.5,0.36560894659841064,0.4419538296357298,0.4146172933522013,0.26032169028813,0.8469920794116071,0.5866703891234771,-0.05705821374786413,0.6274669240601938,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.1316764004104447,0.12943708775149582
test,cushion_cut_002,Cushion Cut,9,78.74770105264342,63.75073697750976,1,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.1643637421479038,1.3095536675350297,1.0,0.5,0.2756129184284839,0.34320162317606995,0.33072688808500894,0.06108519372807943,0.1513644267605011,0.09027923303242166,0.4983397060429009,0.12507369775097632,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.012520901134765564,0.2528031935259403
test,cushion_cut_002,Cushion Cut,10,79.70387261842365,105.95151304905961,0,0.39965262694272674,0.0,0.9166666666666666,0.39965262694272674,0.0,0.9166666666666666,2.0,1.1643637421479038,1.3095536675350297,0.5,0.0,0.42555885445700375,0.4860786784751294,0.4867184315460984,0.13434212694689474,0.5703032435723608,0.4359611166254661,-0.05721506742813315,0.5951513049059611,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.04113260810756,0.22491256558742106
test,cushion_cut_002,Cushion Cut,11,84.78076888566208,100.31619311838752,0,-0.4877236689784852,0.44679483291345823,0.75,0.4877236689784852,0.44679483291345823,0.75,2.0,1.1643637421479038,1.3095536675350297,1.0,0.0,0.2589905452762587,0.264298148353879,0.3007885899839665,0.1715323337560166,0.29492000381333966,0.12338767005732308,0.2223292996194779,0.03161931183875098,1.011998432804579,0.509179066519893,2.753379964660779,10.749711040067435,0.03639137643203091,0.18888874735951972
